City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
278,sisimiut,66.9395,-53.6735,266.87,90,99,2.76,GL,1731360743
279,kolonia,50.9333,6.95,282.66,90,75,4.12,DE,1731360597
280,cruzeiro do sul,-29.5128,-51.9853,296.77,88,86,2.68,BR,1731360745
281,williams lake,52.1415,-122.1445,278.18,94,100,2.06,CA,1731360746
282,baie-comeau,49.2168,-68.1489,273.97,100,100,1.03,CA,1731360747
283,olyokminsk,60.3736,120.4264,257.28,96,100,1.09,RU,1731360749
284,cill airne,52.05,-9.5167,282.08,93,27,1.18,IE,1731360750
285,hamilton,39.1834,-84.5333,291.29,61,0,6.17,US,1731360629
286,saint-francois,46.4154,3.9054,282.84,81,100,5.66,FR,1731360753
287,weno,7.4515,151.8468,301.12,89,100,4.12,FM,1731360754
288,villa gesell,-37.2639,-56.973,286.2,75,97,8.89,AR,1731360756
289,oum hadjer,13.2954,19.6966,300.45,23,5,4.53,TD,1731360757
290,frenda,35.0654,1.0495,283.28,81,49,1.66,DZ,1731360758
291,dryden,49.7833,-92.7503,272.31,80,40,1.54,CA,1731360759
292,zhangjiajie,29.1294,110.4783,290.0,75,94,0.72,CN,1731360760
293,fort bragg,35.139,-79.006,295.9,78,100,4.12,US,1731360559
294,wurtulla,-26.7568,153.1256,295.96,96,100,1.79,AU,1731360762
295,lillehammer,61.1146,10.4674,274.41,86,6,2.04,NO,1731360764
296,lorengau,-2.0226,147.2712,301.78,78,100,4.23,PG,1731360765
297,lansdowne,39.9382,-75.2719,294.33,54,0,1.79,US,1731360766
298,santa elena de uairen,4.6167,-61.1333,296.14,67,100,2.45,VE,1731360767
299,mount isa,-20.7333,139.5,298.02,44,75,0.51,AU,1731360768
300,nava,28.4167,-100.7667,301.69,37,40,2.21,MX,1731360769
301,tionk essil,12.7856,-16.5217,299.59,45,74,0.89,SN,1731360771
302,ingeniero guillermo n. juarez,-23.9,-61.85,300.95,50,9,10.05,AR,1731360772
303,east london,-33.0153,27.9116,289.9,85,2,3.15,ZA,1731360773
304,kayabaglar,37.9825,41.6653,285.09,72,52,1.32,TR,1731360774
305,ust-tsilma,65.441,52.1498,271.01,98,100,0.89,RU,1731360775
306,lumphat,13.4878,106.9816,295.05,91,94,0.69,KH,1731360776
307,mocorito,25.4833,-107.9167,306.72,20,42,2.76,MX,1731360778
308,susuman,62.7833,148.1667,251.44,98,100,1.44,RU,1731360780
309,ain sefra,32.75,-0.5833,285.37,64,5,2.36,DZ,1731360781
310,bikin,46.8161,134.26,272.14,97,100,0.07,RU,1731360782
311,ironwood,46.4547,-90.171,274.6,69,100,4.12,US,1731360690
312,jabor,5.921,169.6434,301.78,74,32,3.78,MH,1731360785
313,cole harbour,44.6724,-63.4751,285.81,94,100,5.14,CA,1731360786
314,darsi,15.7695,79.6777,296.38,70,95,2.13,IN,1731360787
315,markala,13.7021,-6.0659,299.13,23,1,2.1,ML,1731360788
316,georgetown,5.4112,100.3354,299.11,84,40,0.89,MY,1731360777
317,kingscliff,-28.2667,153.5667,295.04,94,100,5.66,AU,1731360790
318,fortuna,40.5982,-124.1573,288.34,77,75,0.0,US,1731360791
319,izobil'nyy,45.3709,41.7084,279.31,72,93,4.81,RU,1731360793
320,grand falls-windsor,48.9332,-55.6649,277.87,80,100,0.45,CA,1731360795
321,carutapera,-1.195,-46.02,299.35,81,54,4.11,BR,1731360796
322,kropyvnytskyi,48.5132,32.2597,275.15,83,46,2.75,UA,1731360797
323,primero de mayo,-32.2552,-58.4228,294.16,23,37,8.5,AR,1731360799
324,sao raimundo das mangabeiras,-7.0219,-45.4811,295.89,96,100,1.71,BR,1731360800
325,uturoa,-16.7333,-151.4333,299.3,81,88,7.86,PF,1731360801
326,alenquer,-1.9417,-54.7383,303.09,53,100,1.15,BR,1731360802
327,rio preto da eva,-2.6994,-59.6997,303.64,46,94,1.44,BR,1731360803
328,oranjemund,-28.55,16.4333,288.2,91,1,4.23,NA,1731360804
329,magadan,59.5667,150.8,260.11,72,100,4.33,RU,1731360807
330,umm kaddadah,13.6017,26.6876,298.01,20,0,7.49,SD,1731360808
331,limulunga,-15.0969,23.1376,293.59,86,100,3.5,ZM,1731360809
332,hadibu,12.65,54.0333,298.67,84,47,3.22,YE,1731360810
333,qarqaraly,49.4058,75.4742,256.95,100,99,2.39,KZ,1731360811
334,carrigaline,51.8117,-8.3986,283.01,93,75,1.54,IE,1731360813
335,karratha,-20.7377,116.8463,299.91,49,7,4.15,AU,1731360814
336,salamanca,40.8333,-6.0,280.8,85,0,5.77,ES,1731360815
337,san lorenzo,-25.3333,-57.5333,302.67,58,20,10.29,PY,1731360586
338,medicine hat,50.0501,-110.6683,285.7,53,100,6.17,CA,1731360817
339,el alto,-4.2714,-81.2147,292.78,75,49,9.47,PE,1731360818
340,polyarnyy,69.1989,33.4478,275.3,87,100,6.92,RU,1731360819
341,la passe,45.5549,-0.8967,285.37,91,100,5.64,FR,1731360821
342,port-cartier,50.0334,-66.8654,273.66,99,100,4.43,CA,1731360822
343,kruisfontein,-34.0033,24.7314,287.45,92,2,4.19,ZA,1731360823
344,palmer,42.1584,-72.3287,290.66,53,75,5.14,US,1731360803
345,almenara,-16.1836,-40.6944,297.48,78,75,1.03,BR,1731360825
346,sandnessjoen,66.0217,12.6316,280.21,93,75,5.66,NO,1731360826
347,pitimbu,-7.4706,-34.8086,298.75,75,99,1.89,BR,1731360829
348,roosevelt,33.9668,-103.4505,294.21,22,33,4.24,US,1731360831
349,songea,-10.6833,35.65,295.23,54,27,1.94,TZ,1731360832
350,tosontsengel,48.7567,98.2839,262.65,86,54,0.23,MN,1731360833
351,port douglas,-16.4833,145.4667,299.65,74,45,3.26,AU,1731360835
352,nasiriyah,31.0521,46.261,298.22,35,13,4.5,IQ,1731360836
353,holdrege,40.4403,-99.3698,286.1,58,0,6.17,US,1731360837
354,iquique,-20.2208,-70.1431,291.85,74,7,1.61,CL,1731360617
355,huron,41.1501,-82.5499,285.81,76,53,8.46,US,1731360725
356,lihue,21.9789,-159.3672,297.45,93,100,5.14,US,1731360840
357,saranac lake,44.3295,-74.1313,282.33,80,100,3.6,US,1731360841
358,puerto leguizamo,-0.1934,-74.7819,301.69,64,86,1.69,CO,1731360843
359,la ronge,55.1001,-105.2842,274.29,80,100,6.17,CA,1731360844
360,zhanaozen,43.3,52.8,278.61,81,100,5.52,KZ,1731360845
361,arraial do cabo,-22.9661,-42.0278,297.07,69,0,6.69,BR,1731360846
362,mirador,-6.3708,-44.3631,295.68,94,100,1.83,BR,1731360847
363,mweka,-4.85,21.5667,293.93,83,21,0.52,CD,1731360848
364,kavaratti,10.5669,72.642,301.52,70,43,3.84,IN,1731360850
365,gaiman,-43.2897,-65.4929,291.26,23,100,11.69,AR,1731360851
366,daimiel,39.07,-3.615,284.84,78,0,2.57,ES,1731360852
367,narvik,68.4384,17.4272,277.49,94,97,2.84,NO,1731360854
368,kavieng,-2.5744,150.7967,301.93,70,88,4.24,PG,1731360855
369,perelyub,51.8667,50.3667,270.44,70,4,1.42,RU,1731360857
370,tabas,33.5959,56.9244,290.27,36,0,2.06,IR,1731360858
371,shimoda,34.6667,138.95,291.19,71,41,1.24,JP,1731360859
372,guangming,45.3333,122.7833,273.23,44,0,3.37,CN,1731360860
373,grande prairie,55.1667,-118.8027,273.25,86,75,2.06,CA,1731360861
374,madimba,-10.4,40.3333,298.32,89,10,2.55,TZ,1731360862
375,puerto deseado,-47.7503,-65.8938,288.05,46,100,1.31,AR,1731360863
376,kumylzhenskaya,49.8809,42.5898,276.79,62,100,2.07,RU,1731360865
377,suva,-18.1416,178.4415,300.86,74,75,4.12,FJ,1731360866
378,lahij,13.1667,44.5833,296.54,76,11,2.24,YE,1731360867
379,asosa,10.0667,34.5333,291.2,76,19,1.79,ET,1731360868
380,lundazi,-12.2929,33.1782,292.49,77,1,1.01,ZM,1731360869
381,tejen,37.3834,60.5054,284.69,47,16,3.53,TM,1731360870
382,luena,-11.7833,19.9167,290.12,88,11,1.4,AO,1731360871
383,harper,4.375,-7.7169,299.21,86,18,3.36,LR,1731360873
384,arauca,7.0847,-70.7591,305.13,66,40,1.03,CO,1731360874
385,antonio enes,-16.2325,39.9086,298.94,83,1,4.33,MZ,1731360875
386,chissamba,-12.1667,17.3333,291.01,91,100,1.39,AO,1731360876
387,miringa,10.7312,12.1463,295.53,37,5,2.76,NG,1731360878
388,akureyri,65.6835,-18.0878,291.11,59,75,13.89,IS,1731360880
389,phan rang-thap cham,11.5667,108.9833,296.05,92,100,1.41,VN,1731360881
390,cestos city,5.46,-9.5828,299.78,84,97,4.62,LR,1731360882
391,krasnogorskiy,54.6025,61.231,264.57,88,14,3.77,RU,1731360883
392,chennai,13.0878,80.2785,299.27,96,75,2.57,IN,1731360617
393,grange,-34.9,138.4833,294.66,66,0,2.57,AU,1731360887
394,hoemul-li,41.4339,129.67,282.66,54,1,2.85,KP,1731360888
395,port augusta,-32.5,137.7667,294.16,70,0,0.9,AU,1731360889
396,ilheus,-14.7889,-39.0494,296.05,100,75,2.06,BR,1731360786
397,gwadar,25.1216,62.3254,300.13,47,1,3.13,PK,1731360891
398,saimbeyli,37.9863,36.0906,275.83,69,7,2.57,TR,1731360894
399,rechka-vydrino,51.485,104.8461,277.16,45,100,1.79,RU,1731360895
400,altay,47.8667,88.1167,271.38,91,100,2.49,CN,1731360896
401,porto novo,6.4965,2.6036,299.07,87,59,2.79,BJ,1731360897
402,nakamura,32.9833,132.9333,291.7,96,100,0.09,JP,1731360898
403,sakakah,29.9697,40.2064,292.91,47,100,4.02,SA,1731360899
404,swan hill,-35.3378,143.5544,295.86,38,99,2.83,AU,1731360901
405,virarajendrapet,12.2,75.8,290.06,80,34,1.65,IN,1731360902
406,usinsk,65.9939,57.5281,261.75,97,100,2.76,RU,1731360903
407,port blair,11.6667,92.75,300.15,82,22,2.92,IN,1731360904
408,bardai,11.65,7.2333,294.32,33,3,3.8,NG,1731360907
409,valle vista,33.7478,-116.8934,298.11,20,0,1.34,US,1731360908
410,balikpapan,-1.2675,116.8289,297.7,88,20,1.03,ID,1731360909
411,rikaze,29.25,88.8833,273.74,43,0,1.11,CN,1731360910
412,diu,20.7141,70.9822,297.67,46,2,3.65,IN,1731360911
413,piti village,13.4626,144.6933,300.54,93,20,0.0,GU,1731360914
414,kamina,-8.7386,24.9906,290.47,96,54,0.72,CD,1731360915
415,brisas de zicatela,15.8369,-97.0419,301.38,77,88,2.6,MX,1731360916
416,sann,26.0418,68.1378,298.86,60,27,2.75,PK,1731360917
417,san andres,12.5847,-81.7006,302.16,84,20,1.54,CO,1731360918
418,pesqueira,-8.3578,-36.6964,297.32,55,100,6.02,BR,1731360716
419,kailua-kona,19.6406,-155.9956,301.79,71,20,3.09,US,1731360921
420,la paz centro,12.34,-86.6753,299.91,88,48,2.27,NI,1731360922
421,felege neway,6.3,36.8833,291.35,73,37,0.3,ET,1731360923
422,kone,-21.0595,164.8658,301.86,49,11,3.05,NC,1731360924
423,hargeysa,9.56,44.065,291.13,65,100,3.53,SO,1731360925
424,quellon,-43.1167,-73.6167,283.49,92,100,2.41,CL,1731360926
425,luumaki,60.9262,27.5814,275.64,89,100,1.45,FI,1731360928
426,kangding,30.0513,101.9603,280.0,77,30,2.25,CN,1731360929
427,mo i rana,66.3128,14.1428,276.66,90,75,0.51,NO,1731360930
428,aasiaat,68.7098,-52.8699,270.59,79,99,5.36,GL,1731360931
429,doka,13.5167,35.7667,300.67,31,1,4.25,SD,1731360932
430,olinda,-8.0089,-34.8553,300.0,74,20,3.6,BR,1731360933
431,birjand,32.8663,59.2211,278.41,36,0,2.06,IR,1731360934
432,uruzgan,32.8333,66.0,280.97,38,31,0.65,AF,1731360936
433,yanam,16.7333,82.2167,299.7,77,100,3.35,IN,1731360937
434,ad dabbah,18.05,30.95,295.73,24,0,6.81,SD,1731360938
435,remire-montjoly,4.9167,-52.2667,299.17,94,75,1.03,GF,1731360939
436,ugoofaaru,5.6667,73.0,301.1,67,28,1.84,MV,1731360940
437,sharanga,57.1775,46.5396,270.98,92,52,2.59,RU,1731360941
438,aglona,56.1333,27.0167,273.82,81,84,1.53,LV,1731360943
439,dunedin,-45.8742,170.5036,285.31,61,0,2.07,NZ,1731360944
440,ratnagiri,16.9833,73.3,296.61,53,99,2.39,IN,1731360946
441,ayacucho,-13.1583,-74.2239,297.07,25,20,1.54,PE,1731360801
442,buala,-8.145,159.5921,301.97,75,47,3.17,SB,1731360948
443,lompoc,34.6391,-120.4579,293.11,68,100,6.69,US,1731360950
444,inirida,3.8653,-67.9239,301.56,72,96,0.71,CO,1731360951
445,sao joao da barra,-21.6403,-41.0511,297.2,75,0,7.15,BR,1731360952
446,pak phanang,8.3511,100.202,299.75,81,100,2.06,TH,1731360953
447,al kharj,24.155,47.3346,295.47,39,12,1.99,SA,1731360954
448,jeremoabo,-10.075,-38.4808,296.75,77,100,3.4,BR,1731360955
449,priargunsk,50.3691,119.1012,261.57,93,20,0.67,RU,1731360956
450,vila velha,-20.3297,-40.2925,297.56,77,75,2.06,BR,1731360958
451,taro,-8.3862,115.28,292.98,100,100,1.04,ID,1731360959
452,ormara,25.2088,64.6357,300.16,56,4,2.11,PK,1731360960
453,strezhevoy,60.7333,77.5889,259.96,91,100,6.76,RU,1731360961
454,lagoa,39.05,-27.9833,292.75,91,99,13.28,PT,1731360962
455,fale old settlement,-9.3852,-171.2468,302.13,64,3,8.07,TK,1731360964
456,kuta,-8.7233,115.1723,300.12,94,20,0.51,ID,1731360965
457,kolonia town,6.964,158.206,302.15,84,100,4.63,FM,1731360966
458,tateyama,34.9833,139.8667,290.53,74,59,1.64,JP,1731360967
459,grand-bassam,5.2118,-3.7388,300.13,84,54,3.8,CI,1731360968
460,zouerate,22.7187,-12.4521,296.69,11,1,1.53,MR,1731360969
461,kudahuvadhoo,2.6708,72.8944,301.2,72,96,3.94,MV,1731360970
462,hunchun,42.8675,130.3581,277.79,62,2,4.01,CN,1731360972
463,chibougamau,49.9168,-74.3659,273.94,93,100,3.6,CA,1731360739
464,kutum,14.2,24.6667,293.27,27,32,4.3,SD,1731360974
465,gagliano del capo,39.8442,18.3695,284.83,66,16,7.72,IT,1731360975
466,porbandar,21.6422,69.6093,299.41,64,4,4.08,IN,1731360976
467,camocim,-2.9022,-40.8411,299.52,73,96,6.51,BR,1731360977
468,gornozavodsk,58.3758,58.3211,264.36,96,96,3.03,RU,1731360979
469,kuytun,54.3419,101.5036,269.33,87,100,0.46,RU,1731360980
470,albion,42.2431,-84.753,283.25,64,100,4.12,US,1731360981
471,conceicao da barra,-18.5933,-39.7322,295.35,80,9,1.89,BR,1731360982
472,bubaque,11.2833,-15.8333,302.15,70,46,4.16,GW,1731360983
473,sabzevar,36.2126,57.6819,285.14,42,12,0.11,IR,1731360984
474,qarazhal,48.0078,70.7903,261.61,95,71,2.79,KZ,1731360985
475,lerwick,60.1545,-1.1494,282.88,73,100,2.7,GB,1731360987
476,praia,14.9215,-23.5087,299.45,57,0,5.66,CV,1731360988
477,hiratacho,35.4333,132.8167,282.13,100,0,5.66,JP,1731360989
478,kenai,60.5544,-151.2583,271.56,91,0,2.57,US,1731360794
479,hirara,24.8,125.2833,299.3,89,75,5.14,JP,1731360991
480,papao,-17.75,-149.55,300.97,88,100,7.5,PF,1731360992
481,nar'yan-mar,67.6713,53.087,266.11,98,96,0.64,RU,1731360993
482,cockburn town,21.4612,-71.1419,300.83,84,89,10.19,TC,1731360995
483,al qadarif,14.0349,35.3834,301.11,42,0,4.91,SD,1731360996
484,port saint john's,-31.6229,29.5448,291.2,87,100,1.17,ZA,1731360997
485,kovdor,67.5662,30.4758,273.91,93,100,1.97,RU,1731360998
486,sambava,-14.2667,50.1667,297.44,88,100,2.98,MG,1731360999
487,nhandeara,-20.6942,-50.0383,300.91,47,21,2.09,BR,1731361000
488,palikir - national government center,6.9248,158.1611,301.56,84,100,4.63,FM,1731361002
489,vitali,7.3711,122.2886,298.21,88,49,0.51,PH,1731361003
490,beykonak,36.3257,30.303,292.0,65,76,1.91,TR,1731361004
491,mil'kovo,55.6078,37.7956,273.88,59,93,1.51,RU,1731361005
492,sennoy,52.1509,46.9631,273.54,89,96,1.33,RU,1731361006
493,opuwo,-18.0607,13.84,294.15,42,31,1.04,NA,1731361007
494,bushehr,28.9684,50.8385,295.2,83,2,0.0,IR,1731361008
495,mugia,43.1041,-9.2179,288.1,80,17,10.45,ES,1731361010
496,kalmunai,7.4167,81.8167,298.68,87,64,2.65,LK,1731361011
497,qianzhou,28.3167,109.7167,287.89,82,72,1.18,CN,1731361012
498,san rafael,-34.6177,-68.3301,295.99,28,0,5.99,AR,1731360991
499,al mijlad,11.0333,27.7333,302.02,25,31,7.05,SD,1731361014
500,cidreira,-30.1811,-50.2056,293.97,85,61,5.32,BR,1731361015
501,nuuk,64.1835,-51.7216,271.49,80,100,2.06,GL,1731361016
502,sumenep,-7.0167,113.8667,299.72,79,97,1.3,ID,1731361018
503,conduaga,8.862,117.4893,298.48,87,88,1.37,PH,1731361019
504,bereznik,62.8551,42.7072,272.14,84,90,3.78,RU,1731361020
505,lautoka,-17.6167,177.4667,301.07,57,20,2.06,FJ,1731361021
506,calvinia,-31.4707,19.776,291.08,51,0,1.25,ZA,1731361022
507,callao,-12.0667,-77.15,293.31,77,75,5.14,PE,1731361024
508,port shepstone,-30.7414,30.455,291.67,81,100,1.73,ZA,1731361025
509,dembi dolo,8.5333,34.8,287.77,89,98,1.76,ET,1731361026
510,kolno,53.4115,21.9291,273.83,82,3,2.02,PL,1731361027
511,korla,41.7597,86.1469,279.56,62,7,1.17,CN,1731361029
512,barra de santo antonio,-9.4047,-35.5072,298.83,78,77,6.53,BR,1731361030
513,ta`u,-14.2336,-169.5144,300.36,75,52,7.41,AS,1731361032
514,mbandaka,0.0487,18.2603,294.41,95,8,1.26,CD,1731361033
515,sola,-13.8833,167.55,300.25,71,81,7.21,VU,1731361034
516,ribeira brava,32.65,-17.0667,295.21,69,0,1.49,PT,1731361035
517,as sulayyil,20.4607,45.5779,294.45,33,74,3.38,SA,1731361036
518,pudozh,61.8099,36.5345,273.03,87,100,2.27,RU,1731361037
519,neryungri,56.6709,124.6491,249.09,96,38,0.88,RU,1731361039
520,tahla,34.0485,-4.428,288.62,53,90,3.48,MA,1731361040
521,al ghayzah,16.2079,52.176,298.67,65,15,1.99,YE,1731360853
522,utete,-7.986,38.758,296.4,91,2,0.97,TZ,1731361043
523,hobyo,5.3505,48.5268,299.15,85,100,4.45,SO,1731361044
524,annaba,36.9,7.7667,289.13,94,20,5.66,DZ,1731361046
525,sol'-iletsk,51.1631,54.9918,266.76,91,14,0.99,RU,1731361047
526,tagta,41.6504,59.9164,277.12,81,100,3.09,TM,1731361048
527,puerto armuelles,8.2833,-82.8667,297.09,92,100,1.79,PA,1731361049
528,ilebo,-4.3167,20.5833,294.79,87,13,0.22,CD,1731361050
529,koupela,12.1794,-0.3517,298.72,18,0,3.95,BF,1731361051
530,nandyal,15.4833,78.4833,295.11,67,45,1.66,IN,1731361052
531,martapura,-3.4167,114.85,297.2,100,100,5.14,ID,1731361054
532,khandyga,62.6667,135.6,250.52,100,99,0.65,RU,1731361055
533,bafoulabe,13.8065,-10.8321,300.37,20,39,1.64,ML,1731361056
534,sokoni,-6.4333,39.55,299.93,81,89,3.96,TZ,1731361057
535,nema,57.5067,50.5011,269.2,93,84,2.8,RU,1731361058
536,i-n-salah,27.1935,2.4607,293.65,38,0,4.41,DZ,1731361059
537,san luis de la loma,17.2706,-100.8939,301.91,77,52,2.58,MX,1731361043
538,mundri,-6.9558,111.71,297.35,90,100,1.22,ID,1731361062
539,pampierstad,-27.7832,24.6877,292.49,64,58,3.68,ZA,1731361063
540,namtsy,62.7161,129.6658,255.46,98,100,1.0,RU,1731361064
541,estevan,49.1334,-102.9842,278.83,65,100,8.23,CA,1731361016
542,candolim,15.5181,73.7626,298.15,88,5,2.06,IN,1731361066
543,tsiombe,-25.3,45.4833,295.94,85,83,2.38,MG,1731361068
544,farrukhnagar,17.0778,78.2011,295.99,69,7,3.64,IN,1731361069
545,kawage,34.8045,136.5464,289.05,80,0,1.84,JP,1731361070
546,landeck,47.1301,10.5636,277.3,58,100,1.61,AT,1731361071
547,urumqi,43.801,87.6005,272.68,93,80,1.0,CN,1731361072
548,gamba,-2.65,10.0,298.13,91,95,2.82,GA,1731361073
549,dhidhdhoo,6.8833,73.1,301.31,69,96,2.55,MV,1731361074
550,galesong,-5.3166,119.3661,299.32,82,84,2.57,ID,1731361076
551,mejit,10.2753,170.8646,301.55,78,62,6.82,MH,1731361033
552,winkler,49.1817,-97.941,278.27,60,51,4.12,CA,1731360787
553,broken hill,-31.95,141.4333,295.31,51,29,6.67,AU,1731361079
554,pimentel,-6.8367,-79.9342,295.31,64,0,10.8,PE,1731360788
555,sarria,42.7815,-7.4143,284.52,97,54,1.48,ES,1731361081
556,villa de cura,10.0386,-67.4894,298.03,80,91,0.47,VE,1731361082
